yob,sob,qob,educ,lwage
31,55,4,11,5.595926
31,55,4,12,5.230997
31,29,4,12,6.084806
31,55,4,12,5.521845
31,55,4,13,6.32398
31,55,4,12,5.729413
31,55,4,10,6.371119
31,17,4,8,5.994585
31,55,4,10,5.374655
31,55,4,11,6.00231
31,55,4,8,6.410078
31,55,4,14,6.684972
31,17,4,14,5.259597
31,26,4,8,5.664895
31,17,4,12,6.193031
31,55,4,12,5.863139
31,55,4,11,5.9416
31,17,4,10,6.107205
31,55,4,20,5.441835
31,17,4,10,5.862171
31,55,4,12,6.030926
31,48,4,10,5.678136
31,54,4,8,5.948989
31,42,4,12,6.251422
31,17,4,18,6.483019
31,55,4,12,6.175587
31,55,4,14,6.926898
31,55,4,13,7.693937
31,55,4,12,5.885302
31,55,4,15,6.061322
31,55,4,14,6.422404
31,55,4,12,5.859306
31,55,4,12,5.521845
31,55,4,15,5.279015
31,54,4,14,5.867503
31,55,4,10,5.664895
31,55,4,16,5.847161
31,55,4,12,5.795882
31,55,4,12,6.092223
31,55,4,12,5.952494
31,55,4,9,5.339639
31,55,4,12,5.790019
31,30,4,18,6.134774
31,17,4,16,6.092223
31,55,4,12,6.109888
31,55,4,12,5.847161
31,55,4,12,5.905938
31,36,4,20,6.407292
31,55,4,12,5.866579
31,55,4,10,5.595926
31,55,4,12,6.175587
31,55,4,12,6.512002
31,55,4,15,6.175587
31,17,4,16,7.274
31,55,4,13,6.645516
31,55,4,12,6.001272
31,55,4,12,6.012162
31,55,4,19,6.415506
31,9,4,20,6.233636
31,55,4,12,6.369044
31,55,4,16,6.252534
31,55,4,12,6.502437
31,34,4,16,7.050939
31,55,4,14,6.075125
31,55,4,12,6.134774
31,55,4,12,6.263581
31,55,4,12,5.293981
31,55,4,10,5.901214
31,55,4,19,6.031748
31,55,4,15,6.483019
31,42,4,12,6.288895
31,55,4,8,5.952494
31,55,4,15,6.365512
31,55,4,12,7.161279
31,55,4,16,4.972081
31,55,4,8,5.901214
31,55,4,14,6.540169
31,55,4,12,5.827503
31,55,4,16,3.51898
31,55,4,17,5.761991
31,55,4,12,6.010749
31,55,4,12,5.952494
31,55,4,17,6.084368
31,39,4,12,6.113725
31,39,4,12,6.079097
31,42,4,12,6.001272
31,51,4,8,5.874553
31,39,4,12,5.787497
31,29,4,6,6.087002
31,39,4,13,6.029436
31,39,4,12,6.422404
31,39,4,12,6.430495
31,39,4,12,5.952494
31,26,4,15,5.521861
31,39,4,12,6.047781
31,39,4,11,5.528635
31,18,4,16,6.252534
31,39,4,8,5.935352
31,39,4,10,6.014215
31,39,4,14,6.134774
31,39,4,8,4.60617
31,39,4,8,5.595926
31,42,4,14,6.001272
31,39,4,16,6.583383
31,39,4,12,5.768633
31,39,4,12,5.904366
31,39,4,8,3.867881
31,39,4,12,5.969763
31,42,4,20,6.47712
31,42,4,11,6.303429
31,39,4,10,6.328115
31,39,4,12,6.382564
31,39,4,12,6.087002
31,39,4,16,6.251793
31,39,4,8,5.773516
31,39,4,17,6.288895
31,39,4,10,5.892759
31,39,4,12,6.512002
31,39,4,11,6.175587
31,39,4,12,6.134774
31,51,4,12,6.001272
31,39,4,12,5.948257
31,39,4,12,5.559572
31,54,4,15,6.047781
31,39,4,17,5.901214
31,54,4,12,6.422404
31,39,4,12,5.847161
31,39,4,12,6.001272
31,54,4,10,6.070249
31,39,4,12,6.24943
31,39,4,6,6.003887
31,34,4,16,6.945588
31,39,4,13,6.000176
31,39,4,17,5.922042
31,47,4,9,6.040493
31,39,4,17,6.54488
31,18,4,12,6.109461
31,39,4,12,6.047781
31,39,4,12,6.357876
31,39,4,14,6.312188
31,39,4,10,5.814418
31,36,4,16,6.441822
31,39,4,12,6.567565
31,45,4,9,6.092223
31,39,4,12,5.767419
31,37,4,8,5.704103
31,42,4,14,5.790019
31,39,4,12,5.853804
31,39,4,14,5.729413
31,42,4,12,6.072468
31,39,4,14,6.214858
31,42,4,14,7.274
31,39,4,10,6.763285
31,42,4,12,6.191851
31,25,4,20,6.580986
31,29,4,12,6.416764
31,39,4,19,6.175587
31,21,4,14,5.664895
31,36,4,16,6.925576
31,39,4,12,5.194558
31,39,4,12,5.87779
31,39,4,12,6.2148
31,39,4,14,6.2148
31,54,4,11,6.252534
31,39,4,12,5.442251
31,47,4,12,6.045344
31,42,4,14,5.799396
31,42,4,12,5.760175
31,39,4,10,6.288416
31,39,4,12,5.595926
31,39,4,12,5.729413
31,39,4,12,6.291754
31,39,4,12,5.729413
31,39,4,17,7.274
31,39,4,12,6.438213
31,39,4,9,5.559572
31,39,4,12,5.790019
31,39,4,9,5.236129
31,51,4,7,6.001272
31,39,4,12,5.927182
31,39,4,12,5.952494
31,39,4,12,6.024797
31,39,4,12,6.357876
31,39,4,12,5.848271
31,42,4,8,6.092223
31,39,4,12,6.193319
31,42,4,12,5.791141
31,39,4,12,5.870062
31,39,4,12,6.2148
31,17,4,12,6.326046
31,39,4,12,6.047781
31,39,4,13,6.715966
31,39,4,13,6.216337
31,39,4,14,6.999651
31,39,4,14,6.134774
31,39,4,12,6.252534
31,55,4,14,6.598954
31,36,4,17,6.385486
31,39,4,16,6.258073
31,51,4,8,6.113725
31,18,4,12,6.256485
31,39,4,14,6.21249
31,42,4,12,6.175587
31,39,4,14,5.654175
31,47,4,4,5.998889
31,39,4,14,5.704116
31,39,4,12,6.039087
31,39,4,12,6.254021
31,36,4,16,6.122408
31,39,4,16,6.092223
31,39,4,12,5.847161
31,39,4,16,6.221698
31,42,4,12,5.959964
31,39,4,12,6.483019
31,24,4,15,6.288895
31,39,4,16,5.952494
31,39,4,16,6.482431
31,39,4,12,5.787497
31,39,4,13,5.886382
31,54,4,8,5.97718
31,39,4,12,5.884768
31,51,4,10,5.046646
31,11,4,10,5.704338
31,39,4,12,5.760175
31,39,4,11,5.203632
31,42,4,12,5.595926
31,39,4,12,6.310146
31,54,4,12,5.847161
31,39,4,10,5.935352
31,42,4,17,6.453171
31,54,4,8,6.324669
31,39,4,12,5.729413
31,36,4,12,5.441835
31,39,4,14,6.001272
31,21,4,17,6.135835
31,39,4,9,5.865323
31,21,4,12,5.952494
31,54,4,15,5.298798
31,39,4,12,5.818998
31,54,4,10,5.011468
31,39,4,12,6.081315
31,54,4,15,6.092223
31,18,4,12,6.239863
31,39,4,12,6.079092
31,39,4,12,5.637875
31,39,4,12,6.047781
31,26,4,17,5.975716
31,39,4,13,6.047781
31,29,4,20,5.729413
31,55,4,12,5.6458
31,39,4,12,6.969731
31,18,4,12,6.288895
31,18,4,14,6.109461
31,54,4,12,6.001272
31,42,4,10,5.901214
31,21,4,9,6.032537
31,39,4,12,5.980102
31,21,4,8,5.73936
31,39,4,12,5.664895
31,39,4,17,3.215022
31,39,4,10,6.001272
31,39,4,12,5.992666
31,21,4,12,5.952494
31,39,4,16,6.029436
31,39,4,8,5.376435
31,39,4,12,5.582267
31,18,4,13,5.764407
31,39,4,12,5.739619
31,39,4,9,5.193512
31,39,4,12,6.081296
31,39,4,12,5.790019
31,39,4,12,6.341071
31,39,4,8,5.410823
31,39,4,12,5.279015
31,39,4,10,6.254021
31,39,4,12,5.952494
31,39,4,12,6.945588
31,39,4,12,6.05359
31,39,4,9,5.932296
31,42,4,12,4.793678
31,39,4,8,5.354861
31,39,4,11,6.281122
31,39,4,16,6.415191
31,39,4,6,5.790019
31,39,4,12,5.927182
31,42,4,12,5.595926
31,39,4,9,6.071892
31,39,4,8,4.00908
31,18,4,20,6.339375
31,54,4,8,6.126407
31,39,4,12,5.521845
31,39,4,12,5.187063
31,39,4,20,5.729413
31,39,4,6,5.145555
31,39,4,10,5.853252
31,54,4,12,6.133523
31,39,4,16,5.595926
31,39,4,15,6.134774
31,39,4,13,5.857658
31,51,4,19,6.540169
31,39,4,15,6.338696
31,39,4,12,5.47783
31,21,4,14,6.001272
31,42,4,17,6.159461
31,54,4,14,6.576443
31,54,4,12,5.734399
31,39,4,16,6.462519
31,21,4,8,5.696875
31,39,4,12,5.847161
31,13,4,16,6.645516
31,55,4,16,5.428417
31,39,4,19,6.123874
31,36,4,12,6.437952
31,39,4,19,6.253274
31,39,4,12,5.397553
31,39,4,13,5.729413
31,42,4,9,5.893971
31,39,4,7,5.441835
31,39,4,20,7.233247
31,54,4,12,5.790019
31,39,4,12,6.036815
31,39,4,12,5.441835
31,39,4,11,5.688669
31,39,4,10,6.216721
31,54,4,12,6.252534
31,39,4,12,5.952494
31,40,4,12,5.886382
31,39,4,16,5.521845
31,39,4,16,6.6943
31,39,4,9,6.088127
31,32,4,8,5.729725
31,54,4,12,5.831949
31,39,4,12,6.363194
31,39,4,11,6.110481
31,39,4,12,5.900687
31,39,4,12,6.065796
31,39,4,12,5.734399
31,21,4,8,5.664895
31,51,4,12,6.089096
31,1,4,9,5.807507
31,39,4,20,6.060695
31,39,4,12,6.152528
31,21,4,16,6.512002
31,39,4,12,5.441835
31,39,4,12,5.866899
31,39,4,14,6.357876
31,21,4,10,5.952494
31,21,4,17,6.363746
31,54,4,16,6.806766
31,39,4,16,6.357876
31,39,4,16,6.186723
31,39,4,8,5.983985
31,39,4,12,6.540169
31,39,4,12,6.210175
31,39,4,19,6.540169
31,39,4,11,5.979616
31,39,4,12,6.255122
31,39,4,14,6.265776
31,40,4,17,6.367164
31,17,4,8,7.274
31,21,4,8,6.236804
31,39,4,12,6.171179
31,39,4,19,6.512002
31,39,4,12,5.655349
31,39,4,16,7.274
31,18,4,10,6.422404
31,39,4,16,6.175587
31,39,4,10,6.175587
31,54,4,12,5.618518
31,39,4,12,6.102602
31,39,4,12,5.972292
31,39,4,12,5.952494
31,21,4,8,6.2148
31,39,4,8,5.441835
31,39,4,12,6.274508
31,39,4,16,6.358042
31,21,4,12,6.175587
31,21,4,8,6.267967
31,39,4,12,5.97718
31,39,4,10,5.664895
31,39,4,13,5.755316
31,39,4,12,6.32398
31,39,4,16,6.553961
31,39,4,16,6.047781
31,29,4,12,5.308363
31,39,4,12,6.594229
31,39,4,16,5.952494
31,39,4,12,6.175587
31,26,4,12,6.047781
31,39,4,10,5.527214
31,42,4,12,6.155797
31,39,4,17,6.012633
31,39,4,19,6.645516
31,21,4,8,5.492191
31,21,4,12,6.001272
31,27,4,16,7.208358
31,16,4,13,6.068025
31,39,4,16,5.901214
31,21,4,12,6.252534
31,39,4,15,6.468206
31,39,4,12,6.121353
31,39,4,12,5.616421
31,39,4,12,5.983516
31,39,4,8,5.57355
31,39,4,14,6.212105
31,39,4,13,7.130976
31,39,4,8,6.306591
31,39,4,12,5.847161
31,21,4,11,6.192362
31,42,4,16,6.540169
31,39,4,12,6.001272
31,39,4,15,5.847161
31,39,4,10,5.847161
31,42,4,17,6.416764
31,19,4,12,7.205078
31,21,4,7,3.640214
31,17,4,12,5.952494
31,1,4,10,5.481056
31,39,4,17,6.480664
31,39,4,9,5.854907
31,19,4,12,3.600994
31,36,4,8,5.847161
31,39,4,12,5.521845
31,21,4,12,5.441835
31,39,4,7,5.847161
31,21,4,12,6.232308
31,39,4,12,6.134774
31,39,4,12,5.729413
31,39,4,10,6.422404
31,39,4,12,3.791592
31,21,4,11,6.595018
31,21,4,8,5.552139
31,39,4,9,5.901214
31,39,4,12,6.428374
31,39,4,12,5.610106
31,54,4,12,6.225548
31,54,4,16,6.492094
31,39,4,11,5.308363
31,45,4,12,6.092223
31,36,4,20,6.40289
31,39,4,9,6.288895
31,39,4,13,5.927182
31,36,4,16,6.785262
31,39,4,12,5.126137
31,54,4,9,6.397138
31,39,4,12,5.729413
31,39,4,12,6.001272
31,39,4,11,3.791592
31,22,4,17,6.357876
31,38,4,14,5.938525
31,38,4,12,5.952494
31,5,4,12,5.940434
31,38,4,12,5.841592
31,38,4,9,5.664895
31,38,4,8,6.047781
31,38,4,8,6.661095
31,38,4,13,1.59002
31,30,4,20,6.357876
31,38,4,15,6.092223
31,38,4,14,5.521845
31,38,4,12,6.032537
31,38,4,7,4.320816
31,38,4,9,6.454445
31,38,4,12,5.853804
31,38,4,18,6.024797
31,38,4,9,5.441835
31,38,4,16,6.763285
31,38,4,12,5.955987
31,40,4,11,6.57939
31,40,4,12,5.840218
31,20,4,9,6.472673
31,40,4,11,5.838235
31,40,4,14,5.595926
31,40,4,13,6.134774
31,40,4,13,5.085338
31,40,4,14,5.521845
31,40,4,16,6.645516
31,40,4,12,5.664895
31,40,4,12,5.311215
31,40,4,11,5.595926
31,40,4,11,5.664262
31,40,4,12,5.952494
31,40,4,12,5.614321
31,40,4,10,5.441835
31,40,4,13,6.981953
31,34,4,20,7.050939
31,40,4,12,6.32398
31,40,4,12,6.001272
31,40,4,12,5.468952
31,40,4,12,7.274
31,48,4,16,7.061219
31,19,4,16,7.274
31,48,4,16,7.161279
31,40,4,14,6.2148
31,40,4,17,6.194689
31,40,4,14,5.664895
31,40,4,12,6.615061
31,31,4,12,5.960637
31,5,4,12,6.134774
31,40,4,14,5.847161
31,40,4,7,5.036578
31,29,4,10,5.942446
31,6,4,12,5.744938
31,40,4,12,6.053722
31,40,4,12,6.094247
31,40,4,12,5.709854
31,19,4,17,6.963936
31,48,4,12,5.790019
31,20,4,16,5.441835
31,5,4,13,6.001272
31,40,4,12,5.818998
31,40,4,12,6.016392
31,40,4,12,5.521845
31,40,4,10,6.452261
31,40,4,11,5.697674
31,40,4,16,6.288895
31,48,4,12,6.763285
31,40,4,13,6.175587
31,40,4,15,6.252534
31,40,4,8,5.925643
31,40,4,8,3.056357
31,48,4,8,5.729413
31,40,4,16,6.594229
31,40,4,12,5.952494
31,40,4,17,6.230065
31,40,4,8,5.663561
31,40,4,13,5.861402
31,42,4,12,6.001272
31,40,4,14,5.664895
31,40,4,8,5.901214
31,5,4,14,5.631005
31,5,4,7,5.901214
31,40,4,11,4.683401
31,19,4,17,6.357876
31,8,4,16,5.847161
31,6,4,15,6.047781
31,29,4,11,6.001272
31,40,4,14,3.714126
31,19,4,12,5.892759
31,48,4,14,6.001272
31,20,4,12,5.42249
31,40,4,9,5.790019
31,25,4,16,6.073355
31,40,4,12,5.154292
31,40,4,14,5.259597
31,31,4,8,6.092223
31,40,4,12,8.556606
31,40,4,11,5.847161
31,40,4,18,5.371122
31,40,4,10,5.305238
31,40,4,15,5.518765
31,6,4,13,6.219787
31,48,4,12,0.87707
31,40,4,9,5.744938
31,8,4,15,5.48264
31,40,4,12,5.259597
31,40,4,12,5.901214
31,40,4,8,6.175587
31,40,4,8,6.372762
31,40,4,12,6.092223
31,40,4,19,5.818998
31,40,4,12,5.533313
31,40,4,10,5.58876
31,40,4,8,5.441835
31,40,4,14,5.561066
31,40,4,13,6.827817
31,40,4,8,5.311215
31,40,4,14,3.547072
31,40,4,8,5.28204
31,40,4,14,4.749104
31,40,4,11,6.214816
31,41,4,12,5.664895
31,41,4,17,6.048056
31,41,4,12,6.341598
31,38,4,8,5.259597
31,55,4,12,6.145547
31,8,4,20,5.522614
31,41,4,20,6.733516
31,19,4,16,6.075125
31,41,4,13,5.091447
31,53,4,20,5.675969
31,17,4,8,4.749104
31,53,4,16,6.357876
31,31,4,19,6.512002
31,38,4,6,5.952744
31,41,4,14,5.847161
31,41,4,10,5.825631
31,41,4,12,6.007442
31,41,4,15,6.16957
31,41,4,12,6.122619
31,27,4,8,6.2148
31,10,4,12,5.818998
31,41,4,12,6.106037
31,46,4,15,6.357876
31,35,4,15,6.076451
31,41,4,12,6.134774
31,48,4,7,5.952494
31,16,4,11,6.020875
31,41,4,11,6.453822
31,41,4,13,5.84215
31,48,4,16,5.830359
31,55,4,8,6.415261
31,31,4,9,6.257376
31,8,4,14,5.897524
31,46,4,13,5.595926
31,42,4,16,6.480369
31,41,4,0,4.461699
31,35,4,7,4.656338
31,41,4,12,6.59001
31,31,4,12,6.483019
31,46,4,10,6.001272
31,31,4,20,6.620201
31,41,4,13,5.595926
31,38,4,16,7.866722
31,40,4,16,6.057504
31,6,4,12,6.512002
31,4,4,13,5.772114
31,26,4,11,5.991715
31,40,4,20,6.167557
31,24,4,12,5.981256
31,41,4,12,5.824695
31,40,4,12,6.2148
31,16,4,12,6.32639
31,51,4,20,6.109595
31,56,4,17,5.075799
31,41,4,12,5.901214
31,8,4,13,1.321756
31,6,4,19,6.540308
31,6,4,17,4.453101
31,53,4,16,6.055026
31,41,4,16,5.795882
31,40,4,10,5.787025
31,55,4,12,5.809643
31,41,4,14,5.844937
31,20,4,16,6.512002
31,41,4,8,5.998889
31,27,4,12,5.185988
31,4,4,12,6.19466
31,16,4,11,5.942446
31,41,4,12,5.441835
31,46,4,12,5.847161
31,12,4,19,6.175587
31,41,4,12,5.992714
31,6,4,12,5.952494
31,6,4,14,5.790019
31,6,4,9,4.749936
31,41,4,12,5.029212
31,56,4,10,5.560312
31,28,4,12,6.254021
31,27,4,6,6.645516
31,20,4,12,5.847161
31,48,4,10,3.230348
31,6,4,14,6.422404
31,5,4,12,7.824213
31,41,4,12,7.574863
31,41,4,12,5.946477
31,55,4,13,5.441835
31,46,4,12,5.298942
31,46,4,12,7.09016
31,46,4,12,6.038651
31,46,4,19,5.697674
31,46,4,0,2.856691
31,38,4,14,6.90788
31,46,4,12,5.952494
31,46,4,12,5.441835
31,46,4,8,5.021474
31,55,4,12,5.838235
31,29,4,15,5.259597
31,46,4,12,4.916158
31,46,4,12,5.704103
31,46,4,12,5.441001
31,46,4,6,6.012002
31,46,4,14,6.086993
31,46,4,12,5.359394
31,46,4,12,4.056789
31,46,4,12,5.955489
31,39,4,18,6.2148
31,45,4,12,5.790019
31,45,4,15,5.82014
31,37,4,16,6.172784
31,37,4,16,6.288895
31,45,4,12,5.664895
31,45,4,14,5.847161
31,45,4,12,6.157744
31,37,4,8,6.060582
31,37,4,16,6.645516
31,45,4,13,5.097166
31,45,4,11,5.535364
31,45,4,12,5.354861
31,45,4,10,5.234612
31,37,4,12,5.441835
31,45,4,7,5.413483
31,45,4,17,6.540169
31,45,4,16,6.39066
31,37,4,18,5.664895
31,45,4,9,6.215857
31,45,4,5,4.749104
31,37,4,7,5.354861
31,45,4,12,5.886905
31,45,4,10,5.354861
31,45,4,12,4.665795
31,42,4,12,5.768633
31,1,4,12,4.643836
31,1,4,6,5.434904
31,1,4,6,4.771743
31,1,4,12,5.952494
31,1,4,10,5.298798
31,37,4,9,5.036578
31,1,4,3,5.047717
31,1,4,12,5.491398
31,1,4,8,3.056357
31,1,4,11,4.383415
31,1,4,15,4.056789
31,1,4,6,4.986632
31,1,4,6,5.298817
31,1,4,12,3.244087
31,1,4,12,4.883676
31,1,4,9,5.729413
31,1,4,12,5.259597
31,1,4,12,4.121224
31,1,4,8,5.809643
31,1,4,17,6.443677
31,1,4,12,5.154292
31,1,4,8,6.134774
31,1,4,12,4.885857
31,5,4,11,4.935672
31,5,4,14,5.952494
31,5,4,5,7.418831
31,5,4,5,5.635504
31,5,4,7,4.779447
31,5,4,5,5.339639
31,5,4,13,5.901214
31,28,4,9,5.036578
31,36,4,15,5.958971
31,13,4,12,5.036578
31,40,4,14,6.047781
31,6,4,12,6.357876
31,22,4,11,5.847161
31,17,4,12,6.141831
31,54,4,15,5.735641
31,29,4,14,5.441835
31,36,4,17,5.830359
31,22,4,9,7.083727
31,13,4,17,6.130345
31,22,4,14,3.296549
31,22,4,6,5.197753
31,37,4,15,5.790019
31,28,4,11,5.764967
31,12,4,12,6.092223
31,17,4,16,5.354861
31,22,4,15,6.391949
31,13,4,12,5.441835
31,6,4,15,5.790019
31,48,4,12,5.729413
31,1,4,12,5.037202
31,22,4,18,6.357876
31,5,4,10,6.127824
31,36,4,12,4.838264
31,45,4,12,4.566949
31,22,4,13,5.901214
31,55,4,14,6.17158
31,48,4,13,5.729413
31,22,4,12,5.566949
31,36,4,11,5.568435
31,6,4,12,5.265576
31,18,4,13,6.257336
31,6,4,9,5.354861
31,6,4,14,5.521845
31,5,4,14,9.682373
31,47,4,13,5.465704
31,22,4,11,7.196062
31,1,4,12,6.551437
31,37,4,8,5.601888
31,37,4,3,4.901564
31,47,4,14,5.558831
31,37,4,19,6.32398
31,9,4,12,5.91532
31,36,4,8,5.529505
31,11,4,12,5.689905
31,36,4,19,6.422404
31,51,4,11,5.636505
31,51,4,16,6.645516
31,37,4,11,5.729413
31,37,4,12,5.399293
31,11,4,12,5.501258
31,11,4,10,5.011676
31,24,4,12,5.704116
31,1,4,14,5.523126
31,34,4,11,5.790019
31,1,4,8,5.036578
31,12,4,12,6.088877
31,12,4,0,4.606835
31,12,4,4,5.523958
31,12,4,9,4.844338
31,12,4,8,4.646992
31,12,4,12,5.354861
31,1,4,3,5.20833
31,28,4,18,5.300101
31,13,4,8,2.961499
31,13,4,14,0.87707
31,13,4,10,5.140876
31,12,4,11,5.154292
31,1,4,11,5.366983
31,55,4,12,5.766215
31,12,4,10,6.06847
31,13,4,6,4.977397
31,12,4,7,5.858208
31,12,4,10,4.942329
31,12,4,13,5.768633
31,13,4,8,5.991715
31,45,4,9,5.729413
31,1,4,17,6.6943
31,13,4,11,5.354861
31,13,4,5,4.473423
31,13,4,10,5.847161
31,37,4,12,5.476222
31,13,4,16,5.521845
31,37,4,17,6.351709
31,13,4,6,5.571349
31,13,4,16,5.809455
31,13,4,6,5.864232
31,13,4,12,5.521845
31,13,4,12,5.664895
31,13,4,6,5.036578
31,13,4,12,5.847161
31,13,4,10,4.788325
31,13,4,11,5.729413
31,13,4,12,5.441835
31,42,4,12,5.441835
31,13,4,4,5.036578
31,45,4,8,4.732311
31,13,4,2,4.344055
31,13,4,11,4.205936
31,45,4,4,4.683057
31,13,4,12,5.088901
31,47,4,16,6.011917
31,5,4,6,5.154292
31,28,4,11,6.167557
31,17,4,7,4.01988
31,17,4,17,5.952494
31,28,4,5,5.952494
31,22,4,12,6.251793
31,28,4,3,5.218795
31,17,4,13,6.245846
31,17,4,11,5.762596
31,22,4,11,5.63856
31,17,4,11,5.595926
31,28,4,8,2.811486
31,28,4,8,5.521845
31,39,4,14,5.368143
31,17,4,8,3.868794
31,28,4,9,6.175587
31,47,4,12,6.222843
31,17,4,12,5.441835
31,1,4,12,6.2148
31,47,4,10,6.214825
31,37,4,14,5.891115
31,45,4,9,4.749104
31,5,4,12,5.154292
31,17,4,12,5.790019
31,5,4,6,6.214825
31,1,4,11,5.635147
31,17,4,10,5.750757
31,17,4,13,6.014215
31,28,4,7,6.472664
31,28,4,13,5.957073
31,22,4,8,3.752441
31,22,4,15,5.927182
31,47,4,11,6.941823
31,1,4,13,5.952494
31,29,4,14,6.334611
31,28,4,7,4.443827
31,28,4,12,4.903136
31,18,4,10,5.604826
31,47,4,10,5.601888
31,18,4,9,0.9540311
31,5,4,11,4.903136
31,1,4,12,6.059527
31,21,4,10,6.42256
31,21,4,10,5.847161
31,1,4,9,4.829083
31,21,4,13,5.354861
31,21,4,12,5.036578
31,21,4,5,6.438751
31,22,4,19,6.252534
31,22,4,12,4.868816
31,22,4,6,5.226057
31,22,4,3,4.60617
31,22,4,6,5.276445
31,22,4,8,5.70274
31,22,4,5,5.664895
31,22,4,9,6.247748
31,22,4,12,6.047781
31,22,4,6,5.441835
31,22,4,8,4.319153
31,28,4,11,3.772761
31,22,4,7,6.112944
31,22,4,12,6.166746
31,22,4,6,4.749104
31,9,4,12,5.441835
31,25,4,12,5.354861
31,34,4,12,5.952494
31,13,4,6,4.098503
31,24,4,12,5.972027
31,24,4,11,5.655617
31,51,4,10,5.724402
31,24,4,10,4.753351
31,45,4,2,4.749104
31,51,4,19,6.417299
31,24,4,8,5.304548
31,24,4,16,5.760175
31,24,4,10,5.847161
31,45,4,12,5.847161
31,51,4,17,6.480074
31,11,4,18,6.645516
31,51,4,9,5.664895
31,45,4,9,5.94698
31,11,4,10,7.430098
31,37,4,15,6.001272
31,51,4,11,5.901214
31,24,4,11,5.426651
31,44,4,12,5.097166
31,47,4,16,6.173994
31,28,4,16,5.952494
31,12,4,15,6.421466
31,12,4,14,5.708579
31,47,4,11,6.33427
31,1,4,1,5.991715
31,29,4,17,6.092223
31,40,4,9,5.790019
31,13,4,8,5.958748
31,30,4,8,6.645516
31,26,4,12,6.170384
31,1,4,10,5.116621
31,37,4,12,5.830509
31,22,4,12,5.697674
31,1,4,12,5.664895
31,26,4,13,6.528155
31,11,4,7,6.202178
31,22,4,10,6.926898
31,28,4,10,6.001272
31,28,4,9,5.354861
31,28,4,10,6.354587
31,5,4,12,5.944821
31,28,4,12,5.9346
31,1,4,10,6.032537
31,1,4,12,5.901214
31,47,4,9,6.214816
31,47,4,6,5.954595
31,28,4,13,6.011917
31,1,4,14,5.885287
31,28,4,12,5.952494
31,26,4,12,5.843266
31,28,4,11,6.32398
31,19,4,9,5.259597
31,5,4,12,5.91064
31,1,4,12,5.901214
31,40,4,12,5.655349
31,5,4,11,6.166068
31,29,4,12,1.272966
31,29,4,10,5.441835
31,37,4,13,5.638902
31,28,4,16,5.704199
31,17,4,17,6.483019
31,5,4,13,5.595926
31,28,4,9,4.85699
31,28,4,5,4.942356
31,28,4,12,5.559572
31,28,4,4,4.519295
31,28,4,8,3.774086
31,28,4,7,5.441835
31,28,4,14,4.527209
31,28,4,8,5.259597
31,28,4,13,5.790019
31,28,4,12,5.441835
31,28,4,9,6.001272
31,28,4,14,5.595926
31,22,4,3,5.259597
31,28,4,8,6.310373
31,28,4,11,5.952494
31,37,4,19,5.788836
31,37,4,14,4.220977
31,37,4,14,5.847161
31,37,4,6,5.213715
31,37,4,10,5.204556
31,37,4,7,5.522086
31,37,4,12,5.259597
31,37,4,12,6.116113
31,13,4,6,5.521845
31,37,4,1,4.461699
31,37,4,6,5.180594
31,37,4,10,5.11671
31,36,4,10,5.416656
31,37,4,7,4.542297
31,37,4,10,5.055996
31,37,4,11,5.521845
31,37,4,14,4.566949
31,37,4,12,5.081404
31,37,4,4,5.901214
31,37,4,8,5.036578
31,37,4,7,5.055996
31,37,4,7,5.596283
31,37,4,10,7.810454
31,37,4,16,5.664895
31,37,4,10,4.749104
31,37,4,8,5.259597
31,45,4,8,5.751537
31,5,4,14,5.729413
31,37,4,8,2.043476
31,31,4,12,5.787497
31,28,4,8,5.991715
31,31,4,12,4.931287
31,22,4,9,6.092223
31,36,4,14,6.236804
31,36,4,14,5.521845
31,34,4,7,4.938202
31,37,4,4,2.392969
31,13,4,8,5.561066
31,45,4,12,5.901214
31,1,4,12,5.790019
31,13,4,9,5.595926
31,45,4,10,5.521845
31,42,4,12,5.441835
31,34,4,15,6.6943
31,11,4,12,6.645516
31,12,4,14,6.047781
31,51,4,12,6.03588
31,42,4,17,6.336656
31,42,4,19,6.131444
31,37,4,12,5.177208
31,36,4,20,6.687342
31,51,4,10,6.165651
31,47,4,8,5.9346
31,36,4,12,6.134774
31,36,4,16,5.729413
31,45,4,1,5.154292
31,19,4,12,5.847161
31,37,4,8,5.697674
31,45,4,4,5.790019
31,37,4,12,5.826964
31,45,4,6,6.2148
31,36,4,14,6.119548
31,12,4,9,5.147979
31,42,4,18,5.521845
31,47,4,16,5.771621
31,36,4,12,5.865323
31,36,4,14,5.586624
31,55,4,11,3.056357
31,36,4,13,5.82242
31,13,4,6,5.65284
31,47,4,11,5.664895
31,1,4,12,5.661557
31,12,4,14,7.313637
31,51,4,14,6.288895
31,22,4,12,6.043037
31,37,4,12,6.177984
31,36,4,12,6.047781
31,36,4,12,5.664895
31,51,4,12,5.818998
31,45,4,12,5.259597
31,45,4,12,6.001272
31,1,4,18,6.437952
31,39,4,12,4.623275
31,28,4,10,6.097075
31,54,4,13,5.521845
31,1,4,12,5.664895
31,1,4,12,5.674182
31,47,4,12,6.029483
31,1,4,8,5.039073
31,36,4,14,6.09745
31,13,4,13,5.31074
31,39,4,11,5.940434
31,39,4,12,6.09244
31,13,4,6,5.561066
31,54,4,12,5.664895
31,28,4,15,6.270879
